
-0.544213;-0.743169;-0.859067;233.0;197.0;127.0
-0.525796;-0.525118;-0.926812;;;
-0.518872;-0.614937;-0.926792;;;
-0.637281;-0.95023;-0.712378;207.0;169.0;96.0
-0.634024;-1.08574;-0.650582;178.0;147.0;96.0
-0.569818;-0.530666;-0.882873;192.0;148.0;76.0
-0.617772;-0.947822;-0.743033;199.0;160.0;87.0
-0.613865;-1.02132;-0.709289;218.0;181.0;125.0
-0.551174;-0.558286;-0.895464;;;
-0.53322;-0.490756;-0.937774;;;
-0.538485;-0.705444;-0.881152;;;
-0.619772;-0.775481;-0.782001;210.0;171.0;92.0
-0.636704;-1.0251;-0.68093;212.0;177.0;104.0
-0.551069;-0.792005;-0.839765;210.0;172.0;99.0
-0.59825;-0.605687;-0.845497;218.0;175.0;96.0
-0.592391;-0.642797;-0.839102;217.0;178.0;99.0
-0.571126;-0.561111;-0.862733;184.0;135.0;60.0
-0.628698;-0.726313;-0.786799;223.0;188.0;112.0
-0.615687;-0.66758;-0.808796;208.0;170.0;97.0
-0.58904;-0.540889;-0.863116;193.0;145.0;61.0
-0.602929;-0.467212;-0.935731;;;
-0.579233;-0.601404;-0.857898;212.0;167.0;85.0
-0.540495;-0.534672;-0.912049;;;
-0.511881;-0.534629;-0.937675;;;
-0.604321;-0.557366;-0.846961;203.0;156.0;76.0
-0.602089;-0.549282;-0.851591;190.0;145.0;71.0
-0.601535;-0.603839;-0.819143;198.0;157.0;80.0
-0.648009;-0.880109;-0.723891;214.0;179.0;105.0
-0.658902;-0.958707;-0.694177;211.0;173.0;103.0
-0.652432;-0.926441;-0.712368;221.0;184.0;106.0
-0.657466;-1.02523;-0.66159;223.0;193.0;130.0
-0.626007;-0.736542;-0.796524;212.0;171.0;96.0
-0.504202;-0.53646;-0.920294;;;
-0.528156;-0.502951;-0.924489;;;
-0.529514;-0.505524;-0.925425;;;
-0.671315;-1.09973;-0.624099;145.0;126.0;112.0
-0.697719;-1.12449;-0.609061;100.0;82.0;88.0
-0.614696;-0.54215;-0.85114;180.0;135.0;57.0
-0.610687;-0.556056;-0.842722;184.0;141.0;62.0
-0.636058;-0.750812;-0.771974;215.0;180.0;107.0
-0.556413;-0.615247;-0.87427;224.0;178.0;90.0
-0.540308;-0.513038;-0.913142;;;
-0.669369;-0.884895;-0.711769;219.0;181.0;109.0
-0.660986;-0.861179;-0.721302;226.0;189.0;111.0
-0.628147;-0.634523;-0.811459;202.0;162.0;76.0
-0.635274;-0.70697;-0.786245;208.0;169.0;94.0
-0.622851;-0.631686;-0.819779;214.0;176.0;90.0
-0.622074;-0.717399;-0.788547;218.0;179.0;100.0
-0.588997;-0.513379;-0.873228;179.0;131.0;61.0
-0.618616;-0.798438;-0.790551;211.0;172.0;102.0
-0.57243;-0.586968;-0.873481;203.0;154.0;77.0
-0.525369;-0.531546;-0.920937;;;
-0.521766;-0.49001;-0.940869;;;
-0.653668;-0.77546;-0.757054;216.0;183.0;104.0
-0.616122;-0.519504;-0.868764;195.0;150.0;74.0
-0.60513;-0.503372;-0.863825;157.0;112.0;54.0
-0.603869;-0.532614;-0.852181;180.0;135.0;63.0
-0.620332;-0.593085;-0.822412;198.0;154.0;78.0
-0.617198;-0.628724;-0.816625;215.0;177.0;104.0
-0.535817;-0.610206;-0.892203;;;
-0.632175;-0.573726;-0.82032;222.0;185.0;107.0
-0.660967;-0.775383;-0.747166;221.0;184.0;108.0
-0.640204;-0.67593;-0.786;223.0;186.0;104.0
-0.633183;-0.638064;-0.806783;213.0;175.0;93.0
-0.613632;-0.522253;-0.845178;182.0;138.0;66.0
-0.612492;-0.614135;-0.809404;215.0;175.0;86.0
-0.540047;-0.576831;-0.897343;;;
-0.496901;-0.576611;-0.93878;;;
-0.631229;-0.601801;-0.814562;212.0;174.0;88.0
-0.643372;-0.71173;-0.786305;213.0;175.0;93.0
-0.534129;-0.62129;-0.884365;;;
-0.537345;-0.568613;-0.908107;;;
-0.511868;-0.886256;-0.882055;;;
-0.504721;-0.519356;-0.939272;;;
-0.627119;-0.538254;-0.835481;201.0;156.0;82.0
-0.657128;-0.829167;-0.743306;211.0;176.0;100.0
-0.586795;-0.504421;-0.881863;168.0;122.0;56.0
-0.568746;-0.503965;-0.884532;169.0;124.0;66.0
-0.550742;-0.487366;-0.921194;;;
-0.496098;-0.680462;-0.908148;;;
-0.63911;-0.641535;-0.80135;223.0;186.0;110.0
-0.487276;-0.720353;-0.901245;;;
-0.633834;-0.551012;-0.839723;181.0;136.0;64.0
-0.646365;-0.595756;-0.804637;220.0;177.0;92.0
-0.674227;-0.79445;-0.731438;236.0;202.0;128.0
-0.642538;-0.579897;-0.814278;209.0;165.0;93.0
-0.668789;-0.861061;-0.711806;220.0;185.0;109.0
-0.615282;-0.981934;-0.732121;209.0;173.0;107.0
-0.563213;-0.518601;-0.889772;187.0;142.0;70.0
-0.543444;-0.542565;-0.902738;;;
-0.5317;-0.671796;-0.882432;;;
-0.517926;-0.775072;-0.869334;;;
-0.515525;-0.58286;-0.91721;;;
-0.673805;-0.84269;-0.692245;215.0;179.0;109.0
-0.648644;-0.574202;-0.827657;200.0;155.0;77.0
-0.651711;-0.646157;-0.791124;226.0;193.0;116.0
-0.617146;-0.515843;-0.847491;171.0;127.0;51.0
-0.618706;-0.560619;-0.833313;187.0;142.0;68.0
-0.580683;-0.635954;-0.848777;208.0;164.0;72.0
-0.563957;-1.03727;-0.73754;200.0;164.0;104.0
-0.580301;-0.931706;-0.799051;196.0;156.0;93.0
-0.521272;-0.967797;-0.807376;211.0;171.0;104.0
-0.484063;-0.904756;-0.857912;;;
-0.658119;-0.716993;-0.757027;223.0;191.0;102.0
-0.631015;-0.504267;-0.842979;165.0;121.0;52.0
-0.654853;-0.690328;-0.77593;214.0;179.0;103.0
-0.613347;-0.717842;-0.795438;215.0;182.0;103.0
-0.545791;-0.503373;-0.901615;;;
-0.515893;-0.783145;-0.870027;;;
-0.550013;-0.506293;-0.909256;;;
-0.681016;-0.790699;-0.724682;221.0;184.0;106.0
-0.658557;-0.628671;-0.787825;211.0;170.0;89.0
-0.639426;-0.521414;-0.823186;175.0;133.0;61.0
-0.650295;-0.60834;-0.796288;228.0;189.0;112.0
-0.63898;-0.539008;-0.820708;181.0;136.0;60.0
-0.641074;-0.548672;-0.82012;184.0;139.0;61.0
-0.650822;-0.585017;-0.816834;205.0;163.0;72.0
-0.674614;-0.825005;-0.718376;213.0;176.0;100.0
-0.630975;-0.682649;-0.798825;213.0;172.0;93.0
-0.623244;-0.669793;-0.807967;231.0;194.0;118.0
-0.608794;-0.649504;-0.808275;230.0;201.0;126.0
-0.62873;-0.890219;-0.74075;199.0;161.0;79.0
-0.632927;-0.967647;-0.721059;203.0;167.0;97.0
-0.575;-0.576065;-0.865004;216.0;172.0;100.0
-0.54607;-0.754033;-0.850449;218.0;179.0;107.0
-0.497174;-0.990817;-0.817149;202.0;163.0;91.0
-0.567132;-0.473122;-0.963665;;;
-0.543424;-0.85204;-0.837228;208.0;164.0;90.0
-0.53218;-0.897583;-0.822647;202.0;160.0;88.0
-0.53294;-0.554631;-0.91745;;;
-0.505563;-0.848596;-0.862563;;;
-0.515637;-0.560197;-0.924618;;;
-0.668138;-0.742205;-0.744397;216.0;179.0;101.0
-0.580084;-0.542525;-0.864746;181.0;138.0;59.0
-0.55422;-0.545527;-0.894278;;;
-0.660006;-0.457738;-0.894211;183.0;152.0;101.0
-0.645091;-0.520044;-0.821827;177.0;135.0;64.0
-0.656949;-0.550361;-0.828036;213.0;176.0;100.0
-0.611865;-0.535048;-0.845515;191.0;147.0;75.0
-0.596916;-0.550791;-0.858769;189.0;142.0;62.0
-0.598608;-0.623743;-0.841545;208.0;170.0;86.0
-0.595053;-0.631125;-0.842186;217.0;177.0;90.0
-0.557721;-0.821998;-0.822493;208.0;166.0;95.0
-0.515486;-0.571235;-0.917811;;;
-0.519891;-0.561953;-0.932887;;;
-0.648813;-0.539666;-0.808344;180.0;135.0;69.0
-0.653015;-0.565902;-0.804135;210.0;169.0;86.0
-0.657606;-0.594905;-0.801785;234.0;200.0;127.0
-0.643857;-0.533663;-0.819514;178.0;132.0;66.0
-0.640823;-0.673518;-0.788808;213.0;175.0;88.0
-0.578176;-0.828154;-0.806083;214.0;177.0;99.0
-0.540066;-0.833175;-0.832832;215.0;171.0;97.0
-0.652885;-0.666617;-0.768537;213.0;178.0;104.0
-0.569505;-0.810408;-0.816145;205.0;166.0;91.0
-0.508202;-0.825037;-0.860958;;;
-0.685555;-0.876568;-0.698342;235.0;197.0;115.0
-0.559215;-0.509928;-0.843092;169.0;119.0;52.0
-0.583931;-0.578532;-0.85709;214.0;170.0;82.0
-0.541949;-0.52083;-0.922575;;;
-0.654578;-0.463592;-0.885738;158.0;117.0;64.0
-0.662278;-0.572075;-0.79468;215.0;172.0;89.0
-0.682611;-0.743016;-0.736827;226.0;189.0;107.0
-0.650559;-0.555349;-0.810201;182.0;144.0;62.0
-0.625828;-0.637015;-0.806992;205.0;162.0;76.0
-0.636052;-1.11603;-0.693977;120.0;113.0;107.0
-0.612129;-0.686174;-0.808167;209.0;173.0;86.0
-0.579991;-0.582399;-0.861297;218.0;175.0;89.0
-0.570576;-0.834725;-0.812273;217.0;178.0;108.0
-0.575511;-0.614066;-0.864651;216.0;172.0;96.0
-0.545855;-0.661129;-0.872728;232.0;193.0;116.0
-0.542067;-0.51873;-0.913307;;;
-0.515906;-0.748199;-0.887106;;;
-0.642581;-0.64351;-0.688729;226.0;185.0;102.0
-0.655955;-0.530766;-0.81015;176.0;131.0;59.0
-0.659578;-0.562887;-0.799696;203.0;157.0;69.0
-0.657343;-0.583219;-0.79351;215.0;175.0;88.0
-0.651376;-0.631138;-0.792229;230.0;197.0;116.0
-0.633017;-0.546916;-0.831552;174.0;130.0;54.0
-0.612554;-0.564088;-0.840232;195.0;154.0;73.0
-0.611706;-1.06604;-0.687684;173.0;137.0;83.0
-0.60112;-0.597496;-0.850786;205.0;162.0;83.0
-0.554974;-0.654728;-0.861605;218.0;178.0;89.0
-0.528466;-0.928557;-0.819658;202.0;162.0;95.0
-0.527147;-0.690618;-0.876698;;;
-0.538512;-0.598468;-0.908321;;;
-0.650496;-0.503708;-0.817856;152.0;107.0;45.0
-0.675324;-0.678522;-0.75167;210.0;176.0;105.0
-0.68483;-0.772335;-0.702428;216.0;178.0;105.0
-0.649723;-0.520778;-0.812256;192.0;150.0;85.0
-0.60232;-0.524072;-0.845368;180.0;135.0;59.0
-0.590523;-1.04995;-0.726213;26.0;20.0;21.0
-0.535587;-0.682087;-0.872331;219.0;172.0;92.0
-0.649518;-0.627271;-0.795011;225.0;184.0;101.0
-0.610133;-0.692251;-0.812892;198.0;160.0;88.0
-0.70549;-0.78657;-0.692884;242.0;210.0;141.0
-0.707867;-0.809784;-0.681084;203.0;161.0;90.0
-0.692611;-0.676839;-0.746277;242.0;208.0;134.0
-0.675198;-0.592322;-0.780118;224.0;186.0;102.0
-0.65982;-0.514415;-0.806671;174.0;132.0;60.0
-0.669129;-0.469305;-0.876991;153.0;113.0;54.0
-0.659844;-0.457872;-0.894485;176.0;140.0;94.0
-0.644429;-0.623253;-0.802847;240.0;211.0;137.0
-0.65233;-0.82056;-0.72901;214.0;176.0;104.0
-0.631885;-0.53149;-0.841074;176.0;132.0;61.0
-0.61375;-0.543198;-0.848103;185.0;138.0;54.0
-0.604632;-0.5658;-0.841063;204.0;161.0;82.0
-0.630465;-0.469023;-0.909102;159.0;121.0;53.0
-0.608582;-0.662542;-0.823202;222.0;178.0;104.0
-0.601726;-0.590847;-0.844384;220.0;181.0;104.0
-0.600705;-0.652806;-0.844542;233.0;198.0;125.0
-0.592471;-0.952545;-0.770529;206.0;168.0;102.0
-0.577664;-0.66961;-0.848222;244.0;210.0;136.0
-0.569709;-0.778627;-0.825974;204.0;169.0;89.0
-0.679864;-0.597695;-0.778147;226.0;188.0;104.0
-0.677748;-0.470184;-0.874858;158.0;115.0;62.0
-0.673395;-0.634319;-0.768076;221.0;183.0;97.0
-0.646431;-0.682361;-0.788963;227.0;198.0;126.0
-0.634467;-0.479413;-0.896321;147.0;110.0;53.0
-0.599432;-0.613412;-0.849063;210.0;166.0;81.0
-0.579506;-0.894529;-0.784523;209.0;171.0;105.0
-0.569925;-0.564417;-0.880533;197.0;151.0;81.0
-0.528342;-0.861985;-0.842034;218.0;176.0;104.0
-0.53253;-0.711417;-0.874102;219.0;172.0;88.0
-0.532393;-0.544036;-0.900595;;;
-0.498648;-0.861894;-0.866813;;;
-0.684286;-0.610496;-0.767736;222.0;184.0;97.0
-0.747753;-1.1263;-0.561549;216.0;204.0;179.0
-0.697205;-0.714102;-0.74056;215.0;176.0;101.0
-0.610561;-0.504099;-0.853009;155.0;109.0;47.0
-0.598379;-0.76245;-0.800408;206.0;171.0;95.0
-0.576136;-0.746739;-0.822572;202.0;165.0;87.0
-0.541768;-0.585906;-0.892724;;;
-0.537373;-0.654858;-0.906587;;;
-0.661632;-0.509317;-0.793695;166.0;122.0;50.0
-0.671823;-0.555194;-0.785902;186.0;143.0;64.0
-0.665378;-0.5919;-0.781577;216.0;172.0;84.0
-0.674564;-0.550788;-0.874096;199.0;155.0;81.0
-0.687583;-0.565599;-0.778948;205.0;159.0;71.0
-0.677561;-0.537438;-0.794561;198.0;153.0;73.0
-0.687675;-0.623218;-0.759908;246.0;211.0;137.0
-0.693973;-0.892772;-0.67632;207.0;163.0;87.0
-0.659565;-0.926155;-0.703526;216.0;175.0;100.0
-0.641224;-0.700212;-0.781384;221.0;190.0;115.0
-0.591625;-0.591543;-0.851662;210.0;162.0;73.0
-0.58245;-0.660513;-0.842992;219.0;182.0;102.0
-0.584861;-0.534296;-0.870992;181.0;133.0;60.0
-0.577941;-0.602461;-0.856354;212.0;167.0;85.0
-0.576211;-0.50724;-0.881906;165.0;120.0;46.0
-0.556189;-0.615444;-0.873957;224.0;178.0;90.0
-0.547649;-0.646781;-0.873151;216.0;171.0;93.0
-0.543748;-0.549047;-0.902049;;;
-0.717079;-0.772068;-0.700681;219.0;175.0;104.0
-0.694935;-0.648242;-0.743704;249.0;217.0;148.0
-0.680933;-0.564561;-0.780084;207.0;163.0;78.0
-0.646235;-0.753839;-0.774255;210.0;174.0;104.0
-0.635357;-0.654572;-0.829041;244.0;215.0;145.0
-0.626513;-0.796617;-0.769509;244.0;214.0;153.0
-0.622684;-0.6319;-0.81895;217.0;179.0;93.0
-0.611332;-0.596882;-0.836947;198.0;152.0;62.0
-0.600602;-0.580597;-0.851408;199.0;154.0;78.0
-0.561435;-0.881662;-0.801335;208.0;166.0;95.0
-0.566439;-0.547994;-0.889468;195.0;147.0;65.0
-0.681134;-0.642774;-0.759866;218.0;183.0;109.0
-0.582203;-0.505622;-0.875189;164.0;116.0;46.0
-0.546788;-1.01945;-0.764842;195.0;159.0;97.0
-0.539617;-0.683967;-0.827177;214.0;171.0;90.0
-0.561601;-0.503752;-0.895794;;;
-0.704176;-0.746084;-0.711556;227.0;190.0;108.0
-0.578073;-0.510201;-0.851091;168.0;125.0;65.0
-0.579298;-0.642274;-0.854082;226.0;187.0;108.0
-0.713431;-0.700363;-0.724709;231.0;194.0;118.0
-0.69401;-0.452473;-0.86745;170.0;125.0;59.0
-0.715849;-0.778518;-0.679099;236.0;195.0;116.0
-0.677003;-0.546434;-0.785518;204.0;163.0;88.0
-0.666054;-0.672393;-0.759493;221.0;188.0;111.0
-0.65959;-0.641326;-0.78038;229.0;194.0;118.0
-0.660543;-0.83565;-0.730796;210.0;173.0;97.0
-0.639192;-0.693507;-0.773727;222.0;191.0;116.0
-0.607511;-0.537001;-0.838821;185.0;140.0;64.0
-0.593538;-0.953777;-0.744779;212.0;176.0;108.0
-0.699203;-0.612357;-0.745183;253.0;219.0;134.0
-0.715431;-0.762072;-0.67199;182.0;140.0;71.0
-0.721961;-0.792412;-0.687228;237.0;206.0;132.0
-0.690621;-0.454285;-0.870175;170.0;124.0;60.0
-0.69675;-0.548825;-0.858198;218.0;178.0;92.0
-0.678117;-0.463356;-0.880594;159.0;113.0;59.0
-0.658617;-0.511911;-0.819283;165.0;119.0;51.0
-0.642497;-0.894625;-0.711328;210.0;175.0;101.0
-0.632499;-0.679122;-0.801435;218.0;179.0;102.0
-0.602277;-0.542836;-0.841849;190.0;143.0;65.0
-0.599571;-0.592279;-0.841016;220.0;179.0;100.0
-0.602306;-0.564175;-0.853112;196.0;148.0;73.0
-0.580653;-0.540536;-0.870872;203.0;156.0;78.0
-0.544894;-0.739681;-0.838744;216.0;173.0;94.0
-0.559056;-0.522717;-0.90387;;;
-0.620636;-0.708111;-0.809039;222.0;189.0;110.0
-0.690078;-0.570786;-0.76841;213.0;170.0;84.0
-0.555783;-0.572159;-0.893982;;;
-0.69961;-0.460861;-0.843875;162.0;113.0;56.0
-0.715668;-0.675579;-0.718857;225.0;188.0;110.0
-0.690451;-0.518103;-0.782314;186.0;138.0;65.0
-0.693911;-0.552624;-0.77111;211.0;172.0;99.0
-0.699242;-0.55558;-0.782275;208.0;160.0;73.0
-0.690438;-0.550195;-0.787995;197.0;154.0;75.0
-0.699588;-0.67376;-0.734348;228.0;191.0;113.0
-0.699026;-0.62388;-0.781387;227.0;192.0;116.0
-0.651154;-0.538451;-0.812053;179.0;137.0;70.0
-0.608739;-0.557013;-0.839872;184.0;141.0;62.0
-0.593388;-0.70325;-0.81895;220.0;185.0;107.0
-0.591754;-0.553121;-0.851971;188.0;143.0;65.0
-0.591278;-0.566844;-0.850428;187.0;140.0;58.0
-0.6314;-0.471267;-0.915891;150.0;105.0;47.0
-0.595078;-0.538429;-0.862785;188.0;140.0;58.0
-0.595872;-0.514125;-0.871504;170.0;128.0;57.0
-0.547283;-0.979755;-0.783374;197.0;157.0;94.0
-0.578977;-0.502426;-0.879956;154.0;108.0;42.0
-0.565326;-0.558149;-0.879682;203.0;153.0;66.0
-0.564717;-0.552776;-0.881099;195.0;147.0;63.0
-0.556693;-0.570947;-0.888379;;;
-0.502117;-0.965106;-0.838836;194.0;154.0;87.0
-0.702034;-0.577777;-0.748994;236.0;201.0;125.0
-0.697417;-0.476081;-0.856471;140.0;103.0;53.0
-0.705453;-0.679591;-0.736308;215.0;177.0;107.0
-0.626445;-0.47168;-0.910137;152.0;107.0;49.0
-0.546961;-0.954718;-0.788;215.0;179.0;109.0
-0.551685;-0.608513;-0.870387;226.0;182.0;96.0
-0.649827;-0.499518;-0.873269;163.0;121.0;50.0
-0.579131;-0.683118;-0.827114;212.0;172.0;86.0
-0.706853;-0.626471;-0.735927;231.0;192.0;113.0
-0.676064;-0.554981;-0.712465;184.0;136.0;61.0
-0.714216;-0.700806;-0.725917;229.0;192.0;114.0
-0.693967;-0.481404;-0.841373;137.0;101.0;53.0
-0.630597;-0.684032;-0.797511;209.0;174.0;100.0
-0.596094;-0.594361;-0.836364;220.0;179.0;100.0
-0.600997;-0.527203;-0.859925;194.0;150.0;79.0
-0.596703;-0.494455;-0.874614;79.0;51.0;27.0
-0.578138;-0.508142;-0.890208;167.0;116.0;62.0
-0.696579;-0.501344;-0.785628;160.0;115.0;55.0
-0.674237;-0.538737;-0.787639;197.0;149.0;65.0
-0.687866;-0.57333;-0.796854;245.0;210.0;134.0
-0.644285;-0.510492;-0.818439;171.0;126.0;60.0
-0.661173;-0.536799;-0.860354;209.0;166.0;87.0
-0.623414;-0.552167;-0.813286;202.0;161.0;86.0
-0.640399;-0.632598;-0.81818;213.0;174.0;95.0
-0.611066;-0.646437;-0.813595;221.0;187.0;102.0
-0.574756;-0.494534;-0.895358;94.0;62.0;33.0
-0.601992;-0.574805;-0.873278;215.0;165.0;74.0
-0.583746;-0.765203;-0.831052;204.0;166.0;93.0
-0.663942;-0.561183;-0.840193;207.0;162.0;82.0
-0.598371;-0.633134;-0.826074;224.0;189.0;109.0
