-320144000.0;-635352000.0;-91866600.0
-223365000.0;-494451000.0;-174929000.0
-292145000.0;-608326000.0;-126943000.0
-284940000.0;-598217000.0;-134452000.0
-270161000.0;-473420000.0;-133263000.0
-263059000.0;-486855000.0;-143103000.0
-230802000.0;-762339000.0;-149889000.0
-303418000.0;-626441000.0;-121508000.0
-232103000.0;-459913000.0;-159324000.0
-222417000.0;-516416000.0;-179013000.0
-272270000.0;-498373000.0;-138154000.0
-209083000.0;-533927999.99999994;-194795000.0
-319949000.0;-765429000.0;-32166200.0
-188414000.0;-384103000.0;-129809000.00000001
-175888000.0;-759927000.0;-171035000.0
-188170000.0;-503410000.0;-197702000.0
-191990000.0;-752987000.0;-199000000.0
-296194000.0;-535980000.0;-123082000.0
-213389000.0;-397193000.0;-135109000.0
-170732000.0;-407436000.0;-176285000.0
-233033000.0;-626819000.0;-178720000.0
-281580000.0;-497796000.0;-129934000.0
-291995000.0;-581288000.0;-128449000.00000001
-273192000.0;-542984000.0;-143502000.0
-120167000.0;-393149000.0;-178489000.0
-129974000.0;-436696000.0;-215694000.0
-208214000.0;-401599000.0;-147840000.0
-166223000.0;-403839000.0;-174060000.0
-274900000.0;-537038000.0;-140901000.0
-213968000.0;-538067000.0;-187831000.0
-151262000.0;-421993000.0;-192229000.0
-131646000.00000001;-488674000.0;-231592000.0
-222366000.0;-799591000.0;-137789000.0
-203762000.0;-408326000.0;-156983000.0
-170735000.0;-430978000.0;-190319000.0
-238917000.0;-760914000.0;-212649000.0
-207740000.0;-743078000.0;-145501000.0
-273415000.0;-611465000.0;-131175000.00000001
-234974000.0;-668054000.0;-164924000.0
-194032000.0;-427231000.0;-173764000.0
-151888000.0;-453759000.0;-194649000.0
-213804000.0;-766465000.0;-161172000.0
-253403000.0;-461910000.0;-135796000.0
-217958000.0;-411875000.0;-150300000.0
-255222000.0;-659725000.0;-152359000.0
-153814000.0;-406829000.0;-185726000.0
-199236000.0;-508259000.0;-191753000.0
-202253000.0;-572993000.0;-207177000.0
-301344000.0;-646730000.0;-111963000.0
-250971000.0;-597899000.0;-163727000.0
-244763000.0;-764166000.0;-176049000.0
-151298000.0;-506028999.99999994;-219409000.0
-285689000.0;-584784000.0;-144551000.0
-181639000.0;-451233000.0;-179853000.0
-225151000.0;-584882000.0;-181316000.0
-188995000.0;-566165000.0;-198631000.0
-251656000.0;-497997000.0;-155098000.0
-200720000.0;-530514000.00000006;-193165000.0
-181456000.0;-519555000.0;-206407000.0
-254255999.99999997;-455959000.0;-145147000.0
-160524000.0;-376632000.0;-121196000.0
-263949000.0;-539119000.0;-147340000.0
-286078000.0;-645844000.0;-127991000.0
-253913999.99999997;-580166000.0;-162001000.0
-179496000.0;-414861000.0;-175006000.0
-261817000.00000003;-765734000.0;-113329000.0
-225152000.0;-761631000.0;-134421000.0
-144552000.0;-470585000.0;-223977000.0
-169811000.0;-502812000.00000006;-212607000.0
-258353000.0;-695760000.0;-159065000.0
-215128000.0;-407736000.0;-150043000.0
-223554000.0;-505936000.00000006;-173392000.0
-218243000.0;-615955000.0;-188407000.0
-140287000.0;-496472000.0;-229664000.0
-218372000.0;-412128000.0;-142307000.0
-248547000.0;-519464999.99999994;-160563000.0
-244249000.0;-516526000.00000006;-163765000.0
-209545000.0;-614254000.0;-193885000.0
-113286000.0;-447492000.0;-220343000.0
-139272000.0;-506403000.00000006;-223327000.0
-263855999.99999997;-759345000.0;-151536000.0
-207126000.0;-554150000.0;-191453000.0
-184318000.0;-558080000.0;-211931000.0
-290540000.0;-513082999.99999994;-125081000.0
-227569000.0;-434164000.0;-154526000.0
-235748000.0;-456074000.0;-156676000.0
-268560000.0;-569994000.0;-150112000.0
-256759000.00000003;-574891000.0;-158928000.0
-124607000.0;-393274000.0;-191625000.0
-226561000.0;-756592000.0;-178918000.0
-124545000.0;-450113000.0;-216562000.0
-113755000.0;-441147000.0;-222247000.0
-311020000.0;-619472000.0;-111446000.0
-312493000.0;-634708000.0;-104758000.0
-250444999.99999997;-460075000.0;-147794000.0
-171486000.0;-385266000.0;-134912000.0
-219272000.0;-449098000.0;-164921000.0
-224971000.0;-485450000.0;-191635000.0
-191080000.0;-455997000.0;-185078000.0
-151066000.0;-410351000.0;-189390000.0
-155059000.0;-477723000.0;-215591000.0
-185705000.0;-762834000.0;-182021000.0
-210292000.0;-756720000.0;-174777000.0
-200651000.0;-380458000.0;-111329000.0
-231142000.0;-407366000.0;-140287000.0
-292532000.0;-529656000.0;-124819000.0
-283892000.0;-513827999.99999994;-130535000.00000001
-246079000.0;-439782000.0;-139608000.0
-282668000.0;-507920000.00000006;-133394000.00000001
-308542000.0;-644182000.0;-106327000.0
-301915000.0;-769281000.0;-55728700.0
-256371000.00000003;-503209000.0;-152918000.0
-294299000.0;-645000000.0;-120185000.0
-245084000.0;-490509000.0;-157973000.0
-192887000.0;-477078000.0;-187461000.0
-203396000.0;-511919000.0;-188921000.0
-217009000.0;-589479000.0;-188516000.0
-222789000.0;-625775000.0;-183245000.0
-178283000.0;-575232000.0;-217679000.0
-227366000.0;-757599000.0;-207450000.0
-138276000.0;-504443000.0;-214387000.0
-273792000.0;-561645000.0;-142848000.0
-207930000.0;-448193000.0;-173213000.0
-200381000.0;-454995000.0;-178492000.0
-235518000.0;-581974000.0;-175848000.0
-193572000.0;-763716000.0;-151110000.0
-228999000.0;-768065000.0;-193688000.0
-219063000.0;-757900000.0;-199704000.0
-265664999.99999997;-588169000.0;-149967000.0
-279458000.0;-733914000.0;-105611000.0
-287774000.0;-476464000.0;-123164000.0
-243575000.0;-404101000.0;-127547000.0
-283757000.0;-480501000.0;-126253000.0
-315422000.0;-564673000.0;-105541000.0
-281241000.0;-475983000.0;-129271000.0
-277404000.0;-472970000.0;-130975000.00000001
-250979999.99999997;-427460000.0;-137670000.0
-287504000.0;-509266000.0;-126901999.99999999
-269783000.0;-467477000.0;-136745000.0
-221801000.0;-395825000.0;-134197000.00000001
-240033000.0;-429432000.0;-144546000.0
-225451000.0;-407490000.0;-143797000.0
-295080000.0;-555285000.0;-128477000.00000001
-241459000.0;-438023000.0;-147996000.0
-230212000.0;-425299000.0;-148565000.0
-219032000.0;-415178000.0;-152581000.0
-225638000.0;-430696000.0;-153668000.0
-210111000.0;-408190000.0;-154140000.0
-272867000.0;-624417000.0;-140043000.0
-267125999.99999997;-606920000.0;-145295000.0
-171984000.0;-404242000.0;-167798000.0
-180920000.0;-409556000.0;-182011000.0
-200441000.0;-459809000.0;-179951000.0
-195415000.0;-453626000.0;-181000000.0
-184848000.0;-440726000.0;-185472000.0
-177448000.0;-429753000.0;-187006000.0
-161253000.0;-409294000.0;-188381000.0
-121483000.0;-403801000.0;-186900000.0
-175305000.0;-478199000.0;-201478000.0
-250888999.99999997;-762146000.0;-185875000.0
-192035000.0;-562674000.0;-201239000.0
-227267000.0;-767439000.0;-185753000.0
-194485000.0;-603968000.0;-202543000.0
-250284999.99999997;-419460000.0;-134055000.00000001
-235953000.0;-410461000.0;-141526000.0
-198210000.0;-386990000.0;-124529000.0
-218199000.0;-411873000.0;-150408000.0
-302474000.0;-668268000.0;-105856000.0
-218228000.0;-438492000.0;-159236000.0
-283040000.0;-760617000.0;-108260000.0
-281533000.0;-761242000.0;-135511000.0
-189499000.0;-448688000.0;-186252000.0
-181768000.0;-456385000.0;-190667000.0
-185216000.0;-461409000.0;-190283000.0
-139785000.0;-410149000.0;-193466000.0
-202461000.0;-561836000.0;-198441000.0
-320985000.0;-532834000.00000006;-100291000.0
-276030000.0;-448809000.0;-124181000.0
-309535000.0;-553800000.0;-112982000.0
-269711000.0;-461350000.0;-134713000.0
