-7176490.0;-46239600.0;-37547300.0
8602240.0;-49511400.0;-45421600.0
-451490.0;-42143400.0;-39326700.0
-2152000.0;-49136100.0;-39104000.0
26228800.0;-55375600.0;-46899700.0
377893.0;-58020500.0;-37700600.0
-11994200.0;-41614300.0;-34515900.0
-172094.0;-34295900.0;-41905500.0
-1953940.0;-70897600.0;-33967300.0
27333200.0;-70803400.0;-42389900.0
16064400.0;-64060599.99999999;-40510900.0
-13677800.0;-51929300.0;-32836600.0
30284600.0;-25746100.0;-52264600.0
-16569800.0;-51331100.0;-22271300.0
-23037900.0;-60836300.0;-24992300.0
-30627000.0;-42878200.0;-31999399.999999996
27744400.0;-86812900.0;-33556300.0
18216700.0;-85521100.0;-32059300.0
3207250.0;-85933600.0;-27337600.0
-18039200.0;-90252900.0;-21156300.0
-20867700.0;-85210700.0;-21184100.0
-30049700.0;-22119000.0;-34344700.0
30469500.0;-100854000.0;-31389700.0
10178400.0;-23712600.0;-51151500.0
4123850.0;-98046100.0;-28622300.0
-35211400.0;-36139400.0;-35613500.0
-32345699.999999996;-46877200.0;-31624000.0
-42219500.0;17919600.0;-50422100.0
-33831100.0;-54582800.0;-26571100.0
-41490200.0;16481699.999999998;-55684600.0
-25704100.0;-101688000.0;-18579500.0
-34642700.0;-23184500.0;-31893300.0
-49625800.0;27454500.0;-58723900.0
38851800.0;-84272700.0;-38382700.0
-29380400.0;-85161200.0;-21118000.0
-48989700.0;31595600.0;-58010100.0
34595500.0;-51990600.0;-50122900.0
-1007169.9999999999;-116376000.0;-28634100.0
-25000200.0;-112494000.0;-20771700.0
-31556200.0;-66311499.99999999;-25959000.0
-51387100.0;24015400.0;-57098300.0
-6864530.0;-56417900.0;-34444000.0
-17019700.0;-96954300.0;-23873500.0
-34383300.0;-115425000.0;-23347800.0
33774900.0;-25587700.0;-50468300.0
-7153320.0;-97849600.0;-26015800.0
-20893000.0;-116910000.0;-19663600.0
-28629800.0;-39844100.0;-31360300.0
-34734000.0;-20606000.0;-34243600.0
37536200.0;8219470.0;-77079100.0
38105700.0;-55279600.0;-50576800.0
20958300.0;39940900.0;-80478000.0
24634900.0;-13453900.0;-68970000.0
-30837100.0;-120671000.0;-19214300.0
-37875300.0;-86136500.0;-19099300.0
43726000.0;-92664900.0;-36069700.0
32942600.000000004;-73460000.0;-47654900.0
15214800.0;36565300.0;-80435400.0
1815840.0;-80523600.0;-30181600.0
-40532800.0;-105492000.0;-20273700.0
38241400.0;-49323600.0;-46746600.0
37555400.0;-68874700.0;-42542100.0
42061500.0;31810100.0;-45859600.0
6327460.0;16388000.0;-70803100.0
-2444520.0;-32257099.999999996;-42657300.0
-23621600.0;35919700.0;-57053100.0
-16016800.000000002;-130888000.0;-22487600.0
-35854800.0;-104591000.0;-16633700.000000002
49118800.0;-89148300.0;-36468100.0
38659000.0;-132761999.99999999;-37022200.0
13243100.0;-130770000.0;-32815700.000000004
-19809800.0;-128438000.0;-22746000.0
-24628700.0;-46163500.0;-28991500.0
-27767300.0;-61467600.0;-26909600.0
-45668200.0;-38302600.0;-32448500.0
50623900.0;-103713000.0;-36932500.0
36561500.0;-122174000.0;-37590300.0
33628700.0;-117108000.0;-37304200.0
29845300.0;-133098000.0;-35850200.0
12013200.0;-121884000.0;-32346800.000000004
-28469100.0;-18710000.0;-50296200.0
-33135500.0;-128954000.00000001;-18411300.0
-39801100.0;-125901000.00000001;-16805200.0
-42720200.0;6916420.0;-35075800.0
19922800.0;42128000.0;-80984400.0
50408200.0;-7666270.0;-75778800.0
46951500.0;690028.0;-77820500.0
20407000.0;-19822500.0;-59301700.0
23283200.0;-138314000.0;-35262000.0
17839500.0;6626650.0;-39045000.0
7276550.0;41872300.0;-75308800.0
6423260.0;-147260000.0;-26864100.0
1132500.0;-66571099.99999999;-34060500.0
-22445000.0;-92575600.0;-21327600.0
-23409700.0;-107330000.0;-20594000.0
-24171600.0;-144358000.0;-14317500.0
-38493600.0;-95075500.0;-16369600.000000002
46260300.0;-135802000.0;-37944900.0
30334800.0;-59896400.0;-47046200.0
14119400.0;-158440000.0;-56343700.0
-5462350.0;-137065000.0;-25459300.0
-17537600.0;30930300.0;-57718500.0
-31033100.0;-62682000.0;-25429800.0
-41841300.0;-142704000.0;-17272300.0
-48457100.0;-29985700.0;-35227300.0
-43225900.0;-67094100.00000001;-23400700.0
53066200.0;-57332100.0;-50939400.0
43395000.0;-19325600.0;-59878300.0
52205000.0;-135985000.0;-41719400.0
31997900.000000004;-42949700.0;-49870200.0
49299100.0;-89600100.0;-42343600.0
61962300.0;-89260300.0;-41137200.0
60018000.0;-95203500.0;-43459800.0
62380500.0;-119279000.0;-42752600.0
55279600.0;-159164000.0;-38408200.0
14550000.0;-13336900.0;-59313400.0
18224900.0;-67003900.00000001;-41521200.0
13631900.0;-103326000.0;-31773200.0
-7147490.0;-72322200.0;-29401400.0
-15322600.0;-1596390.0;-56525500.0
-10327800.0;-151289000.0;-18056800.0
-18881000.0;-78165700.0;-20663000.0
-27887400.0;-149123000.0;-11252800.0
-44897100.0;-22985900.0;-28287900.0
56133500.0;-41075600.0;-61276700.0
63948500.00000001;-152623000.0;-41906100.0
59514600.0;-139900000.0;-42324400.0
46691700.0;12738900.0;-83096200.0
49525500.0;-162539000.0;-38748300.0
46855700.0;-155765000.0;-36874000.0
41434800.0;-129024000.0;-38641800.0
42363600.0;-161544000.0;-37173500.0
-6224080.0;-153626000.0;-25166300.0
-30669200.0;-144652000.0;-12090900.0
51906500.0;-73413400.0;-49357800.0
15951600.0;-97605300.0;-27678100.0
-16567800.0;-32957300.000000004;-26413600.0
52096000.0;-29475300.0;-56378500.0
57629500.0;-169558000.0;-37612900.0
19509000.0;-167452000.0;-35736500.0
11570000.0;-84231700.0;-30711500.0
14384000.0;-167599000.0;-25394400.0
-2502860.0;38747600.0;-67110200.0
3942940.0;-164751000.0;-22303600.0
-18603400.0;-133613000.00000001;-20791800.0
-23141600.0;-161645000.0;-6826520.0
-25151200.0;-166261000.0;-5742010.0
-37219400.0;-160155000.0;-7068630.0
-37140700.0;-159312000.0;-2587800.0
-48724900.0;-20736300.0;-36174800.0
-49289800.0;-64262200.00000001;-28165600.0
-46351000.0;-110982000.0;-16528399.999999998
-47237700.0;-138058000.0;-13743000.0
61871200.0;-173723000.0;-40086000.0
10889000.0;-109247000.0;-30251600.0
-1037970.0;-19398100.0;-37365800.0
-6560860.0;-170418000.0;-13981200.0
-52074900.0;21006400.0;-42370900.0
25551700.0;-158078000.0;-20523500.0
-13020000.0;-71487700.0;-25556100.0
11459900.0;-55930100.0;-40156200.0
54162400.0;-91034500.0;-38604000.0
41035900.0;-4956340.0;-71776800.0
41506300.0;-14248800.0;-68263600.0
34811700.0;-95884100.0;-32175400.0
39605500.0;-173575000.0;-29099200.0
3224910.0;-133004000.00000001;-35640700.0
-284091.0;-72753700.0;-29619600.0
31079900.0;-75101400.0;-40400000.0
18674800.0;-37759300.0;-51823300.0
-28875000.0;-97210800.0;-19667000.0
10703600.0;-161161000.0;-18582600.0
-25467600.0;-152697000.0;-11429500.0
25295700.0;-99413800.0;-30571300.0
7635060.0;37601400.0;-68906200.0
30405600.0;-54710900.0;-50030800.0
-14500600.0;8677750.0;-55349700.0
-42522300.0;31648200.0;-55719800.0
60865200.0;-79201800.0;-49726200.0
42091000.0;-11015800.0;-69586200.0
22607000.0;-81002400.0;-34930600.0
1568200.0;-148902000.0;-27407100.0
-12629100.0;3733720.0;-55692900.0
-40877200.0;-40090300.0;-29955000.0
52867300.0;-10275900.0;-74750700.0
36235400.0;-58575800.0;-48307800.0
-3060210.0;-145335000.0;-24041700.0
-23315100.0;-29038400.0;-32417300.000000004
-35973400.0;10774300.0;-49155700.0
-26365400.0;-9725080.0;-44486000.0
-27851100.0;-73929800.0;-22725100.0
48563000.0;-60620900.0;-49749400.0
43361000.0;-64385899.99999999;-43878400.0
15971500.0;-89832500.0;-31989100.0
6602090.0;-155430000.0;-25621400.0
-16182700.000000002;42439400.0;-59870700.0
4565950.0;30551100.0;-70981100.0
-27284700.0;-39587000.0;-30748400.0
68040600.0;-128878000.0;-44993000.0
57437400.0;-35158000.0;-61466600.0
55446400.0;-131487000.0;-41973600.0
40181300.0;29104600.0;-43024800.0
33613500.0;-29777100.0;-48059500.0
18645400.0;-5568550.0;-68325600.0
20998900.0;-31876200.0;-50810800.0
11822500.0;-170736000.0;-23300200.0
-17332100.0;-165898000.0;-9143410.0
-39649600.0;2523020.0;-34461300.0
-38922600.0;-146401000.0;-16212299.999999998
72663100.0;-179155000.0;-46611700.0
60052800.0;-58665400.0;-53451100.0
57996100.0;-96832400.0;-39859400.0
37562000.0;-7274730.0;-69308000.0
943780.0;-35249200.0;-39996600.0
-19000800.0;-155932000.0;-14320900.0
-39757700.0;3402490.0;-45707500.0
-53571500.0;14378400.0;-51903400.0
59378500.0;-45337400.0;-58973700.0
-44669500.0;-92548300.0;-19189800.0
-11599900.0;-113869000.0;10472700.0
68973700.0;-115938000.0;-46482700.0
57809800.0;-7154410.0;-77952600.0
65217700.0;-96763700.0;-38963500.0
46137200.0;41495500.0;-55332000.0
29115800.0;-23515900.0;-57030200.0
25740700.0;-2579760.0;-66806300.0
23206100.0;268027.0;-67329800.0
27756300.0;-82803700.0;-36971300.0
-7755860.0;-132606000.0;-25682600.0
-23724800.0;-86530500.0;-17778600.0
-21514100.0;-153331000.0;-10705400.0
-25507900.0;-134165000.0;-17762800.0
-37761600.0;-109449000.0;-18253500.0
-42534100.0;-35485800.0;-32674900.0
-41117100.0;-112483000.0;-16572400.000000002
52351000.0;41166600.0;-57336400.0
65768300.0;-87829600.0;-43839600.0
53228400.0;28394800.0;-92916700.0
-5306360.0;-90060900.0;-25563200.0
-13718000.0;-169665000.0;-11001400.0
-20082600.0;-63577999.99999999;-24530500.0
-22898900.0;-154590000.0;-23797200.0
62205000.0;-27945000.0;-61880500.0
69038500.0;-112114000.0;-46182600.0
50619600.0;-26487600.0;-54385600.0
44750900.0;-1326960.0;-77648900.0
43202700.0;-7293260.0;-72862300.0
45413100.0;-28128100.0;-44265700.0
48244300.0;-145729000.0;-38949000.0
30570600.0;-119760000.0;-35312800.0
13540300.0;-20223500.0;-55834200.0
19858800.0;-77358100.0;-34991400.0
-3424540.0;14031500.0;-65679800.0
-7713660.0;-29143300.0;-39206400.0
-14549100.0;-67858000.0;-29824300.0
-24719700.0;-10455900.0;-49861000.0
-17163400.0;-75559000.0;-23502600.0
-18605400.0;-114173000.0;-23039800.0
-24143900.0;-156943000.0;-6949720.0
56192000.0;18522900.0;-91329700.0
67044999.99999999;-85844200.0;-50435600.0
46489900.0;25578600.0;-88316900.0
57920700.0;-171269000.0;-47176200.0
26490700.0;-7165310.0;-68240200.0
20573900.0;36867600.0;-83630600.0
-435814.0;-54203000.0;-40097000.0
-3411040.0;-126240999.99999999;-26609300.0
-8985820.0;-32745299.999999996;-35279700.0
-9554390.0;-60210700.0;-33790600.0
-21842000.0;-149312000.0;-13884100.0
-27563100.0;-160336000.0;-4109739.9999999995
43997000.0;-102735000.0;-34812400.0
-3228250.0;28044000.0;-46020200.0
59600800.0;9842380.0;-86312200.0
64304200.00000001;-45211000.0;-60306000.0
64722800.0;-50729200.0;-58299400.0
68695000.0;-93215300.0;-41656500.0
61126200.0;-95796400.0;-37841000.0
50008500.0;-99351800.0;-39034800.0
53091800.0;-166414000.0;-32467299.999999996
39214400.0;-56038800.0;-46510700.0
29164600.0;-13742200.0;-65765599.99999999
18557300.0;-81905500.0;-30904800.0
13798100.0;-39856400.0;-44313300.0
9152010.0;-60475000.0;-40276100.0
1634240.0;-49891800.0;-41776900.0
666261.0;-15427400.0;-41194500.0
77158.2;-59889000.0;-32917099.999999996
4607750.0;-89934400.0;-17593600.0
-28504400.0;32872800.0;-70819200.0
-15658200.0;-89618400.0;-25196300.0
-23915200.0;27947500.0;-49852900.0
-20180000.0;-69957200.0;-26238600.0
-19134500.0;-53576700.0;-20823100.0
-37143500.0;47481200.0;-60068400.0
-24680200.0;-94173800.0;-19557100.0
-39614500.0;25090100.0;-55651300.0
-42187800.0;-42257500.0;-36683100.0
34912100.0;-29551100.0;-46403300.0
28324000.0;-46430800.0;-46898200.0
9232010.0;44743000.0;-74267300.0
20920800.0;-98351600.0;-28551200.0
4386250.0;-170121000.0;-19834600.0
-19541200.0;9144250.0;-49216600.0
60788100.0;2714430.0;-84824600.0
55534400.0;-61798600.0;-49599100.0
41968000.0;-24666800.0;-51861200.0
41394600.0;-38733600.0;-56310100.0
380889.0;-74407300.0;-31852199.999999996
-37994100.0;-28517600.0;-28484500.0
72618100.0;-92041800.0;-40189400.0
64391699.99999999;-20570300.0;-59943100.0
65520600.0;-32744700.0;-63960900.0
64625000.0;-25398900.0;-61525000.0
44828800.0;-163143000.0;-33402900.0
23735700.0;-26140100.0;-51696200.0
23018800.0;-62371400.0;-43436000.0
9749050.0;52707200.0;-79905600.0
20994900.0;-161038000.0;-28786400.0
4991780.0;-121358000.0;-32931700.0
3197360.0;-92925400.0;-28550700.0
1850130.0;-107488000.0;-28866200.0
-13420900.0;-29890500.0;-34536900.0
-9876580.0;-88116800.0;-23613100.0
-37226100.0;41464500.0;-62550100.0
-35354000.0;-110822000.0;-14443900.0
61514900.0;41347300.0;-98253800.0
68241400.0;-30576100.0;-61645500.0
61904100.0;-5673440.0;-77804100.0
15292000.0;53450000.0;-86950400.0
31223500.0;-87942500.0;-35798400.0
23817800.0;-157535000.0;-31827700.0
5404110.0;-153777000.0;-29759300.0
-13394600.0;-80433700.0;-24491800.0
-37110500.0;-119231000.0;-15884900.0
66504700.0;-13626700.0;-62064800.0
2446680.0;35781200.0;-69852200.0
59454200.0;-17986100.0;-71915100.0
41764800.0;42805800.0;-65435200.0
-42577400.0;5297110.0;-66832500.0
81636900.0;-132363000.00000001;-48738300.0
81101000.0;-137750000.0;-47810300.0
67813300.0;-11177900.0;-62616099.99999999
75065700.0;-87888900.0;-49256800.0
73276600.0;-74503300.0;-55347900.0
78436100.0;-133941000.0;-47756600.0
49036100.0;21210500.0;-82832000.0
61956300.0;-161975000.0;-36359500.0
33348799.999999996;57270200.0;-99674000.0
50149000.0;-142647000.0;-39726600.0
35462100.0;-30417000.0;-53190200.0
25052800.0;47118000.0;-89630700.0
25244000.0;-104820000.0;-30410100.0
15681200.0;3357660.0;-50327400.0
13934900.0;-72835900.0;-35923900.0
9101850.0;-62919800.0;-37775800.0
1118470.0;-39298900.0;-40016400.0
-10288000.0;26214600.0;-67968500.0
-4675570.0;-728726.0;-48452400.0
-3280760.0;-62840400.00000001;-32249899.999999996
-6687520.0;-83035300.0;-27625000.0
-12033100.0;-127470000.0;-22902100.0
-18418100.0;-41240600.0;-28864100.0
-31015200.0;29983700.0;-56594800.0
-30665600.0;27152300.0;-52445900.0
-20288300.0;-139053000.0;-14126600.0
-27725200.0;-70029500.0;-24511700.0
73744600.0;-43149500.0;-67003400.00000001
74158200.0;-48423300.0;-64725800.0
76657900.0;-84191500.0;-49879300.0
73885800.0;-60714300.0;-62561500.00000001
68614500.0;-37918900.0;-61070800.0
54220300.0;47744600.0;-56334800.0
49763300.0;-154195000.0;-40777100.0
9847250.0;28294800.0;-75229900.0
20524000.0;-99212900.0;-29906600.0
17347500.0;-82920500.0;-33428100.000000004
17810100.0;-120745000.0;-31398200.0
-3115650.0;-146430000.0;-18132300.0
-17679700.0;-105730000.0;-23387900.0
-35304200.0;44804900.0;-61835700.0
-26798000.0;-30447000.0;-38708800.0
75768200.0;-64438800.00000001;-59180100.0
73487500.0;-71272500.0;-59258300.0
80136500.0;-143775000.0;-36428400.0
63652000.0;-64708500.0;-56907700.0
42404500.0;-76598200.0;-45333700.0
39260400.0;-151191000.0;-23676400.0
28643800.0;-39112100.0;-52547900.0
74373200.0;-105070000.0;-43861300.0
47247800.0;-24344300.0;-55344700.0
75742400.0;-118215000.0;-44811800.0
71311100.0;-100113000.0;-66839899.99999999
85487500.0;-153428000.0;-48094300.0
80925900.0;-118918000.0;-46621000.0
74566600.0;-137933000.0;-44080100.0
51313500.0;21148800.0;-85767600.0
57039800.0;-134139000.00000001;-41096900.0
45602200.0;-60948600.0;-50941200.0
35378500.0;-9264560.0;-65844100.0
25821600.0;51094000.0;-95626300.0
42710600.0;-95228800.0;-34333600.0
32939200.0;19424100.0;-45386600.0
31474500.000000004;-112702000.0;-34207300.0
28103800.0;-94154800.0;-30923400.0
17001900.0;-137217000.0;-32133200.0
7702310.0;-131784000.00000001;-31923000.0
-20511900.0;25596000.0;-55814700.0
-26850100.0;17687900.0;-49731400.0
84438700.0;-141828000.0;-47979100.0
58316800.0;-148752000.0;-38248400.0
48573100.0;-61272900.0;-51374900.0
13533400.0;-68219100.0;-37353300.0
12768400.0;-139962000.0;-33244400.0
1365770.0;-66752200.0;-33588300.0
-26596900.0;29152400.0;-54535700.0
69255400.0;25591100.0;-76795100.0
78308000.0;-72021000.0;-53979200.0
72968800.0;-24033800.0;-64103499.99999999
14703000.0;-99367800.0;-30193200.0
-21848500.0;24602200.0;-54602200.0
32359700.0;-19058100.0;-65845000.0
26513600.0;-38265400.0;-30124200.0
48838200.0;-140508000.0;-52862300.0
8060400.000000001;-31528200.0;-56852600.0
76867300.0;-51581800.0;-49561000.0
80004100.0;-79369200.0;-76386500.0
84369900.0;-125005000.0;-51391700.0
69096800.0;9271230.0;-83659600.0
74919000.0;-93121100.0;-42617100.0
72730800.0;-130017000.0;-47486800.0
62374100.0;-38819400.0;-63329300.00000001
55458600.0;-4319640.0;-72228000.0
51853200.0;44195500.0;-51115300.0
42030900.0;11724800.0;-77242000.0
50259100.0;-85030200.0;-41413500.0
44054200.0;-76737800.0;-47394200.0
38351100.0;-87719900.0;-40737500.0
27568200.0;-48810100.0;-55534000.0
19005900.0;-9359260.0;-64673200.0
29333500.0;-89480700.0;-32778599.999999996
20381600.0;-26144600.0;-52971200.0
25260900.0;-141446000.0;-31279099.999999996
21378200.0;-133640000.00000001;-27029300.0
4642180.0;52378700.0;-69061200.0
-3295050.0;43914300.0;-65782300.0
6645800.0;-67242200.0;-34083900.0
-11816800.0;48104000.0;-60841700.0
-14573200.0;4112790.0;-61128700.0
-9388400.0;-86372600.0;-27875300.0
-11634500.0;-101444000.0;-26814300.0
-23291900.0;45207000.0;-57990300.0
-15280600.0;-82649400.0;-28347800.0
-19586100.0;-29298400.0;-35613700.0
-14148900.0;-53670200.0;-22521000.0
78946100.0;-51873500.0;-43045600.0
68620100.0;33189999.999999996;-65982200.00000001
83837200.0;-119153000.0;-52217000.0
85321300.0;-133216000.0;-47377200.0
78551800.0;-98289500.0;-46293700.0
69225800.0;-91934600.0;-45356600.0
65622299.99999999;-89733100.0;-47617000.0
61214500.0;-95665400.0;-37485800.0
46389100.0;25566500.0;-88492300.0
39269000.0;29920600.0;-48005000.0
23739300.0;56168600.0;-96883100.0
33870800.0;-71404000.0;-42529000.0
30025000.0;-61015200.0;-48836200.0
28603400.0;-94614900.0;-30544600.0
9420420.0;-24068000.0;-53949200.0
99495.1;-35736500.0;-42340700.0
-7482950.0;-138414000.0;-18116700.0
65032099.99999999;7261560.0;-80713100.0
68765800.0;-58113400.0;-52745200.0
55727700.0;-61194400.0;-48294100.0
-5098390.0;42425700.0;-58628500.0
72913500.0;-55600800.0;-85942900.0
80596100.0;-149589000.0;-43289900.0
31287500.000000004;-105715000.0;-37024900.0
10149300.0;59963300.0;-88789000.0
3511890.0;-93142900.0;-54097800.0
83722600.0;-63942900.0;-42608500.0
88259100.0;-124011000.0;-36236800.0
70330700.0;-54239400.0;-64869899.99999999
68177600.0;-36215000.0;-55056900.0
72447500.0;-93543100.0;-43133500.0
65655000.00000001;-31720500.0;-58512200.0
70045200.0;-130719000.0;-43859800.0
53641100.0;42451200.0;-53163500.0
57958700.0;-34295800.0;-56915700.0
51778600.0;-43972200.0;-59351700.0
52899000.0;-112971000.0;-41441000.0
50572200.0;-95159600.0;-32051600.0
39784600.0;4768060.0;-67827900.0
45431700.0;-85981600.0;-43271000.0
45636800.0;-112811000.0;-35872300.0
37533100.0;-71824500.0;-45216500.0
26518600.0;-5056220.0;-66546600.0
25338500.0;-53142700.0;-51330400.0
14281100.0;45338300.0;-72412300.0
17325200.0;-1451060.0;-64643300.0
21164100.0;12841400.0;-39973500.0
7552930.0;45926800.0;-79706300.0
22831300.0;-149909000.0;-31120600.0
4614260.0;48650600.0;-71621000.0
